"","site","Hydro_Metric","Biol","Threshold","Bio_threshold","High","Low","Direction"
"1021",301030,"SP_Dur","ASCI","Threshold75",0.75,66.6666666666667,33.3333333333333,"High"
"1022",301030,"SP_Dur","ASCI","Threshold75",0.86,50,50,"Uncertain"
"1023",301030,"SP_Dur","ASCI","Threshold75",0.94,50,50,"Uncertain"
"1024",301030,"SP_Tim","CSCI","Threshold25",0.79,100,NA,"High"
"1025",301030,"SP_Tim","CSCI","Threshold25",0.92,100,NA,"High"
"1026",301030,"SP_Tim","CSCI","Threshold50",0.79,100,NA,"High"
"1027",301030,"SP_Tim","CSCI","Threshold50",0.92,100,NA,"High"
"1028",301030,"SP_Tim","CSCI","Threshold75",0.63,100,NA,"High"
"1029",301030,"SP_Tim","CSCI","Threshold75",0.79,100,NA,"High"
"1030",301030,"SP_Tim","CSCI","Threshold75",0.92,100,NA,"High"
"1031",401070,"DS_Dur_WS","ASCI","Threshold50",0.94,NA,100,"Low"
"1032",401070,"DS_Dur_WS","ASCI","Threshold75",0.75,NA,100,"Low"
"1033",401070,"DS_Dur_WS","ASCI","Threshold75",0.86,NA,100,"Low"
"1034",401070,"DS_Dur_WS","ASCI","Threshold75",0.94,50,50,"Uncertain"
"1035",401070,"DS_Dur_WS","CSCI","Threshold25",0.92,100,NA,"High"
"1036",401070,"DS_Dur_WS","CSCI","Threshold50",0.79,NA,100,"Low"
"1037",401070,"DS_Dur_WS","CSCI","Threshold50",0.92,50,50,"Uncertain"
"1038",401070,"DS_Dur_WS","CSCI","Threshold75",0.63,NA,100,"Low"
"1039",401070,"DS_Dur_WS","CSCI","Threshold75",0.79,NA,100,"Low"
"1040",401070,"DS_Dur_WS","CSCI","Threshold75",0.92,50,50,"Uncertain"
"1041",401070,"Q99","ASCI","Threshold75",0.94,100,NA,"High"
"1042",401070,"Q99","CSCI","Threshold25",0.92,100,NA,"High"
"1043",401070,"Q99","CSCI","Threshold50",0.92,100,NA,"High"
"1044",401070,"Q99","CSCI","Threshold75",0.92,100,NA,"High"
"1045",401070,"SP_Dur","ASCI","Threshold25",0.75,100,NA,"High"
"1046",401070,"SP_Dur","ASCI","Threshold25",0.86,100,NA,"High"
"1047",401070,"SP_Dur","ASCI","Threshold25",0.94,100,NA,"High"
"1048",401070,"SP_Dur","ASCI","Threshold50",0.75,100,NA,"High"
"1049",401070,"SP_Dur","ASCI","Threshold50",0.86,100,NA,"High"
"1050",401070,"SP_Dur","ASCI","Threshold50",0.94,100,NA,"High"
"1051",401070,"SP_Dur","ASCI","Threshold75",0.75,100,NA,"High"
"1052",401070,"SP_Dur","ASCI","Threshold75",0.86,66.6666666666667,33.3333333333333,"High"
"1053",401070,"SP_Dur","ASCI","Threshold75",0.94,66.6666666666667,33.3333333333333,"High"
"1054",401080,"DS_Dur_WS","ASCI","Threshold25",0.75,100,NA,"High"
"1055",401080,"DS_Dur_WS","ASCI","Threshold25",0.86,100,NA,"High"
"1056",401080,"DS_Dur_WS","ASCI","Threshold25",0.94,100,NA,"High"
"1057",401080,"DS_Dur_WS","ASCI","Threshold50",0.75,66.6666666666667,33.3333333333333,"High"
"1058",401080,"DS_Dur_WS","ASCI","Threshold50",0.86,66.6666666666667,33.3333333333333,"High"
"1059",401080,"DS_Dur_WS","ASCI","Threshold50",0.94,85.7142857142857,14.2857142857143,"High"
"1060",401080,"DS_Dur_WS","ASCI","Threshold75",0.75,66.6666666666667,33.3333333333333,"High"
"1061",401080,"DS_Dur_WS","ASCI","Threshold75",0.86,71.4285714285714,28.5714285714286,"High"
"1062",401080,"DS_Dur_WS","ASCI","Threshold75",0.94,77.7777777777778,22.2222222222222,"High"
"1063",401080,"DS_Dur_WS","CSCI","Threshold25",0.79,100,NA,"High"
"1064",401080,"DS_Dur_WS","CSCI","Threshold25",0.92,87.5,12.5,"High"
"1065",401080,"DS_Dur_WS","CSCI","Threshold50",0.63,50,50,"Uncertain"
"1066",401080,"DS_Dur_WS","CSCI","Threshold50",0.79,66.6666666666667,33.3333333333333,"High"
"1067",401080,"DS_Dur_WS","CSCI","Threshold50",0.92,77.7777777777778,22.2222222222222,"High"
"1068",401080,"DS_Dur_WS","CSCI","Threshold75",0.63,50,50,"Uncertain"
"1069",401080,"DS_Dur_WS","CSCI","Threshold75",0.79,71.4285714285714,28.5714285714286,"High"
"1070",401080,"DS_Dur_WS","CSCI","Threshold75",0.92,63.6363636363636,36.3636363636364,"High"
"1071",401080,"Q99","ASCI","Threshold25",0.94,100,NA,"High"
"1072",401080,"Q99","ASCI","Threshold50",0.94,100,NA,"High"
"1073",401080,"Q99","ASCI","Threshold75",0.94,100,NA,"High"
"1074",401080,"Q99","CSCI","Threshold25",0.92,100,NA,"High"
"1075",401080,"Q99","CSCI","Threshold50",0.92,100,NA,"High"
"1076",401080,"Q99","CSCI","Threshold75",0.79,100,NA,"High"
"1077",401080,"Q99","CSCI","Threshold75",0.92,100,NA,"High"
"1078",401080,"SP_Dur","ASCI","Threshold25",0.75,40,60,"Low"
"1079",401080,"SP_Dur","ASCI","Threshold25",0.86,25,75,"Low"
"1080",401080,"SP_Dur","ASCI","Threshold25",0.94,21.4285714285714,78.5714285714286,"Low"
"1081",401080,"SP_Dur","ASCI","Threshold50",0.75,21.4285714285714,78.5714285714286,"Low"
"1082",401080,"SP_Dur","ASCI","Threshold50",0.86,26.6666666666667,73.3333333333333,"Low"
"1083",401080,"SP_Dur","ASCI","Threshold50",0.94,26.6666666666667,73.3333333333333,"Low"
"1084",401080,"SP_Dur","ASCI","Threshold75",0.75,26.6666666666667,73.3333333333333,"Low"
"1085",401080,"SP_Dur","ASCI","Threshold75",0.86,26.6666666666667,73.3333333333333,"Low"
"1086",401080,"SP_Dur","ASCI","Threshold75",0.94,23.5294117647059,76.4705882352941,"Low"
"1087",401080,"SP_Tim","CSCI","Threshold25",0.63,100,NA,"High"
"1088",401080,"SP_Tim","CSCI","Threshold25",0.79,100,NA,"High"
"1089",401080,"SP_Tim","CSCI","Threshold25",0.92,100,NA,"High"
"1090",401080,"SP_Tim","CSCI","Threshold50",0.63,100,NA,"High"
"1091",401080,"SP_Tim","CSCI","Threshold50",0.79,100,NA,"High"
"1092",401080,"SP_Tim","CSCI","Threshold50",0.92,100,NA,"High"
"1093",401080,"SP_Tim","CSCI","Threshold75",0.63,100,NA,"High"
"1094",401080,"SP_Tim","CSCI","Threshold75",0.79,100,NA,"High"
"1095",401080,"SP_Tim","CSCI","Threshold75",0.92,100,NA,"High"
"1096",401100,"DS_Dur_WS","ASCI","Threshold25",0.94,100,NA,"High"
"1097",401100,"DS_Dur_WS","ASCI","Threshold50",0.86,100,NA,"High"
"1098",401100,"DS_Dur_WS","ASCI","Threshold50",0.94,100,NA,"High"
"1099",401100,"DS_Dur_WS","ASCI","Threshold75",0.75,40,60,"Low"
"1100",401100,"DS_Dur_WS","ASCI","Threshold75",0.86,50,50,"Uncertain"
"1101",401100,"DS_Dur_WS","ASCI","Threshold75",0.94,57.1428571428571,42.8571428571429,"Uncertain"
"1102",401100,"DS_Dur_WS","CSCI","Threshold25",0.79,100,NA,"High"
"1103",401100,"DS_Dur_WS","CSCI","Threshold25",0.92,100,NA,"High"
"1104",401100,"DS_Dur_WS","CSCI","Threshold50",0.79,50,50,"Uncertain"
"1105",401100,"DS_Dur_WS","CSCI","Threshold50",0.92,57.1428571428571,42.8571428571429,"Uncertain"
"1106",401100,"DS_Dur_WS","CSCI","Threshold75",0.63,NA,100,"Low"
"1107",401100,"DS_Dur_WS","CSCI","Threshold75",0.79,44.4444444444444,55.5555555555556,"Uncertain"
"1108",401100,"DS_Dur_WS","CSCI","Threshold75",0.92,40,60,"Low"
"1109",401100,"Q99","ASCI","Threshold75",0.94,100,NA,"High"
"1110",401100,"Q99","CSCI","Threshold25",0.92,100,NA,"High"
"1111",401100,"Q99","CSCI","Threshold50",0.92,100,NA,"High"
"1112",401100,"Q99","CSCI","Threshold75",0.92,100,NA,"High"
"1113",401100,"SP_Dur","ASCI","Threshold25",0.75,33.3333333333333,66.6666666666667,"Low"
"1114",401100,"SP_Dur","ASCI","Threshold25",0.86,40,60,"Low"
"1115",401100,"SP_Dur","ASCI","Threshold25",0.94,50,50,"Uncertain"
"1116",401100,"SP_Dur","ASCI","Threshold50",0.75,42.8571428571429,57.1428571428571,"Uncertain"
"1117",401100,"SP_Dur","ASCI","Threshold50",0.86,40,60,"Low"
"1118",401100,"SP_Dur","ASCI","Threshold50",0.94,40,60,"Low"
"1119",401100,"SP_Dur","ASCI","Threshold75",0.75,35.2941176470588,64.7058823529412,"Low"
"1120",401100,"SP_Dur","ASCI","Threshold75",0.86,33.3333333333333,66.6666666666667,"Low"
"1121",401100,"SP_Dur","ASCI","Threshold75",0.94,33.3333333333333,66.6666666666667,"Low"
"1122",401100,"SP_Tim","CSCI","Threshold25",0.63,100,NA,"High"
"1123",401100,"SP_Tim","CSCI","Threshold25",0.79,100,NA,"High"
"1124",401100,"SP_Tim","CSCI","Threshold25",0.92,100,NA,"High"
"1125",401100,"SP_Tim","CSCI","Threshold50",0.63,100,NA,"High"
"1126",401100,"SP_Tim","CSCI","Threshold50",0.79,100,NA,"High"
"1127",401100,"SP_Tim","CSCI","Threshold50",0.92,100,NA,"High"
"1128",401100,"SP_Tim","CSCI","Threshold75",0.63,100,NA,"High"
"1129",401100,"SP_Tim","CSCI","Threshold75",0.79,100,NA,"High"
"1130",401100,"SP_Tim","CSCI","Threshold75",0.92,100,NA,"High"
"1131",401101,"DS_Dur_WS","CSCI","Threshold75",0.92,100,NA,"High"
"1132",401101,"Q99","ASCI","Threshold75",0.86,NA,100,"Low"
"1133",401101,"Q99","ASCI","Threshold75",0.94,NA,100,"Low"
"1134",401101,"Q99","CSCI","Threshold75",0.63,NA,100,"Low"
"1135",401101,"Q99","CSCI","Threshold75",0.92,NA,100,"Low"
"1136",401110,"DS_Dur_WS","ASCI","Threshold25",0.75,100,NA,"High"
"1137",401110,"DS_Dur_WS","ASCI","Threshold25",0.86,100,NA,"High"
"1138",401110,"DS_Dur_WS","ASCI","Threshold25",0.94,100,NA,"High"
"1139",401110,"DS_Dur_WS","ASCI","Threshold50",0.75,100,NA,"High"
"1140",401110,"DS_Dur_WS","ASCI","Threshold50",0.86,100,NA,"High"
"1141",401110,"DS_Dur_WS","ASCI","Threshold50",0.94,87.5,12.5,"High"
"1142",401110,"DS_Dur_WS","ASCI","Threshold75",0.75,28.5714285714286,71.4285714285714,"Low"
"1143",401110,"DS_Dur_WS","ASCI","Threshold75",0.86,50,50,"Uncertain"
"1144",401110,"DS_Dur_WS","ASCI","Threshold75",0.94,58.3333333333333,41.6666666666667,"Uncertain"
"1145",401110,"DS_Dur_WS","CSCI","Threshold25",0.79,100,NA,"High"
"1146",401110,"DS_Dur_WS","CSCI","Threshold25",0.92,100,NA,"High"
"1147",401110,"DS_Dur_WS","CSCI","Threshold50",0.63,100,NA,"High"
"1148",401110,"DS_Dur_WS","CSCI","Threshold50",0.79,66.6666666666667,33.3333333333333,"High"
"1149",401110,"DS_Dur_WS","CSCI","Threshold50",0.92,70,30,"High"
"1150",401110,"DS_Dur_WS","CSCI","Threshold75",0.63,40,60,"Low"
"1151",401110,"DS_Dur_WS","CSCI","Threshold75",0.79,46.1538461538462,53.8461538461538,"Uncertain"
"1152",401110,"DS_Dur_WS","CSCI","Threshold75",0.92,50,50,"Uncertain"
"1153",401110,"Q99","ASCI","Threshold50",0.94,100,NA,"High"
"1154",401110,"Q99","ASCI","Threshold75",0.94,100,NA,"High"
"1155",401110,"Q99","CSCI","Threshold25",0.92,100,NA,"High"
"1156",401110,"Q99","CSCI","Threshold50",0.92,100,NA,"High"
"1157",401110,"Q99","CSCI","Threshold75",0.92,100,NA,"High"
"1158",401110,"SP_Dur","ASCI","Threshold25",0.75,100,NA,"High"
"1159",401110,"SP_Dur","ASCI","Threshold25",0.86,50,50,"Uncertain"
"1160",401110,"SP_Dur","ASCI","Threshold25",0.94,50,50,"Uncertain"
"1161",401110,"SP_Dur","ASCI","Threshold50",0.75,50,50,"Uncertain"
"1162",401110,"SP_Dur","ASCI","Threshold50",0.86,50,50,"Uncertain"
"1163",401110,"SP_Dur","ASCI","Threshold50",0.94,50,50,"Uncertain"
"1164",401110,"SP_Dur","ASCI","Threshold75",0.75,42.8571428571429,57.1428571428571,"Uncertain"
"1165",401110,"SP_Dur","ASCI","Threshold75",0.86,33.3333333333333,66.6666666666667,"Low"
"1166",401110,"SP_Dur","ASCI","Threshold75",0.94,35.7142857142857,64.2857142857143,"Low"
"1167",401110,"SP_Tim","CSCI","Threshold25",0.79,100,NA,"High"
"1168",401110,"SP_Tim","CSCI","Threshold25",0.92,100,NA,"High"
"1169",401110,"SP_Tim","CSCI","Threshold50",0.63,100,NA,"High"
"1170",401110,"SP_Tim","CSCI","Threshold50",0.79,100,NA,"High"
"1171",401110,"SP_Tim","CSCI","Threshold50",0.92,100,NA,"High"
"1172",401110,"SP_Tim","CSCI","Threshold75",0.63,100,NA,"High"
"1173",401110,"SP_Tim","CSCI","Threshold75",0.79,100,NA,"High"
"1174",401110,"SP_Tim","CSCI","Threshold75",0.92,100,NA,"High"
"1175",401120,"DS_Dur_WS","ASCI","Threshold25",0.75,100,NA,"High"
"1176",401120,"DS_Dur_WS","ASCI","Threshold25",0.86,100,NA,"High"
"1177",401120,"DS_Dur_WS","ASCI","Threshold25",0.94,100,NA,"High"
"1178",401120,"DS_Dur_WS","ASCI","Threshold50",0.75,100,NA,"High"
"1179",401120,"DS_Dur_WS","ASCI","Threshold50",0.86,100,NA,"High"
"1180",401120,"DS_Dur_WS","ASCI","Threshold50",0.94,100,NA,"High"
"1181",401120,"DS_Dur_WS","ASCI","Threshold75",0.75,83.3333333333333,16.6666666666667,"High"
"1182",401120,"DS_Dur_WS","ASCI","Threshold75",0.86,85.7142857142857,14.2857142857143,"High"
"1183",401120,"DS_Dur_WS","ASCI","Threshold75",0.94,91.6666666666667,8.33333333333333,"High"
"1184",401120,"DS_Dur_WS","CSCI","Threshold25",0.79,100,NA,"High"
"1185",401120,"DS_Dur_WS","CSCI","Threshold25",0.92,100,NA,"High"
"1186",401120,"DS_Dur_WS","CSCI","Threshold50",0.79,100,NA,"High"
"1187",401120,"DS_Dur_WS","CSCI","Threshold50",0.92,100,NA,"High"
"1188",401120,"DS_Dur_WS","CSCI","Threshold75",0.63,100,NA,"High"
"1189",401120,"DS_Dur_WS","CSCI","Threshold75",0.79,90.9090909090909,9.09090909090909,"High"
"1190",401120,"DS_Dur_WS","CSCI","Threshold75",0.92,92.8571428571429,7.14285714285714,"High"
"1191",401120,"Q99","ASCI","Threshold25",0.75,NA,100,"Low"
"1192",401120,"Q99","ASCI","Threshold25",0.86,NA,100,"Low"
"1193",401120,"Q99","ASCI","Threshold25",0.94,NA,100,"Low"
"1194",401120,"Q99","ASCI","Threshold50",0.75,NA,100,"Low"
"1195",401120,"Q99","ASCI","Threshold50",0.86,NA,100,"Low"
"1196",401120,"Q99","ASCI","Threshold50",0.94,NA,100,"Low"
"1197",401120,"Q99","ASCI","Threshold75",0.75,NA,100,"Low"
"1198",401120,"Q99","ASCI","Threshold75",0.86,NA,100,"Low"
"1199",401120,"Q99","ASCI","Threshold75",0.94,NA,100,"Low"
"1200",401120,"Q99","CSCI","Threshold25",0.63,NA,100,"Low"
"1201",401120,"Q99","CSCI","Threshold25",0.79,NA,100,"Low"
"1202",401120,"Q99","CSCI","Threshold25",0.92,NA,100,"Low"
"1203",401120,"Q99","CSCI","Threshold50",0.63,NA,100,"Low"
"1204",401120,"Q99","CSCI","Threshold50",0.79,NA,100,"Low"
"1205",401120,"Q99","CSCI","Threshold50",0.92,NA,100,"Low"
"1206",401120,"Q99","CSCI","Threshold75",0.63,NA,100,"Low"
"1207",401120,"Q99","CSCI","Threshold75",0.79,NA,100,"Low"
"1208",401120,"Q99","CSCI","Threshold75",0.92,50,50,"Uncertain"
"1209",401120,"SP_Dur","ASCI","Threshold25",0.75,50,50,"Uncertain"
"1210",401120,"SP_Dur","ASCI","Threshold25",0.86,33.3333333333333,66.6666666666667,"Low"
"1211",401120,"SP_Dur","ASCI","Threshold25",0.94,25,75,"Low"
"1212",401120,"SP_Dur","ASCI","Threshold50",0.75,20,80,"Low"
"1213",401120,"SP_Dur","ASCI","Threshold50",0.86,33.3333333333333,66.6666666666667,"Low"
"1214",401120,"SP_Dur","ASCI","Threshold50",0.94,33.3333333333333,66.6666666666667,"Low"
"1215",401120,"SP_Dur","ASCI","Threshold75",0.75,33.3333333333333,66.6666666666667,"Low"
"1216",401120,"SP_Dur","ASCI","Threshold75",0.86,22.2222222222222,77.7777777777778,"Low"
"1217",401120,"SP_Dur","ASCI","Threshold75",0.94,33.3333333333333,66.6666666666667,"Low"
"1218",401120,"SP_Tim","CSCI","Threshold25",0.63,100,NA,"High"
"1219",401120,"SP_Tim","CSCI","Threshold25",0.79,100,NA,"High"
"1220",401120,"SP_Tim","CSCI","Threshold25",0.92,100,NA,"High"
"1221",401120,"SP_Tim","CSCI","Threshold50",0.63,100,NA,"High"
"1222",401120,"SP_Tim","CSCI","Threshold50",0.79,100,NA,"High"
"1223",401120,"SP_Tim","CSCI","Threshold50",0.92,100,NA,"High"
"1224",401120,"SP_Tim","CSCI","Threshold75",0.63,100,NA,"High"
"1225",401120,"SP_Tim","CSCI","Threshold75",0.79,100,NA,"High"
"1226",401120,"SP_Tim","CSCI","Threshold75",0.92,100,NA,"High"
"1227",401121,"DS_Dur_WS","ASCI","Threshold25",0.94,100,NA,"High"
"1228",401121,"DS_Dur_WS","ASCI","Threshold50",0.86,100,NA,"High"
"1229",401121,"DS_Dur_WS","ASCI","Threshold50",0.94,100,NA,"High"
"1230",401121,"DS_Dur_WS","ASCI","Threshold75",0.75,100,NA,"High"
"1231",401121,"DS_Dur_WS","ASCI","Threshold75",0.86,100,NA,"High"
"1232",401121,"DS_Dur_WS","ASCI","Threshold75",0.94,100,NA,"High"
"1233",401121,"DS_Dur_WS","CSCI","Threshold25",0.79,100,NA,"High"
"1234",401121,"DS_Dur_WS","CSCI","Threshold25",0.92,100,NA,"High"
"1235",401121,"DS_Dur_WS","CSCI","Threshold50",0.79,100,NA,"High"
"1236",401121,"DS_Dur_WS","CSCI","Threshold50",0.92,100,NA,"High"
"1237",401121,"DS_Dur_WS","CSCI","Threshold75",0.79,100,NA,"High"
"1238",401121,"DS_Dur_WS","CSCI","Threshold75",0.92,87.5,12.5,"High"
"1239",401121,"Q99","ASCI","Threshold75",0.75,NA,100,"Low"
"1240",401121,"Q99","ASCI","Threshold75",0.86,NA,100,"Low"
"1241",401121,"Q99","ASCI","Threshold75",0.94,NA,100,"Low"
"1242",401121,"Q99","CSCI","Threshold50",0.92,NA,100,"Low"
"1243",401121,"Q99","CSCI","Threshold75",0.63,NA,100,"Low"
"1244",401121,"Q99","CSCI","Threshold75",0.79,NA,100,"Low"
"1245",401121,"Q99","CSCI","Threshold75",0.92,NA,100,"Low"
"1246",401121,"SP_Dur","ASCI","Threshold25",0.86,NA,100,"Low"
"1247",401121,"SP_Dur","ASCI","Threshold25",0.94,NA,100,"Low"
"1248",401121,"SP_Dur","ASCI","Threshold50",0.75,NA,100,"Low"
"1249",401121,"SP_Dur","ASCI","Threshold50",0.86,NA,100,"Low"
"1250",401121,"SP_Dur","ASCI","Threshold50",0.94,NA,100,"Low"
"1251",401121,"SP_Dur","ASCI","Threshold75",0.75,NA,100,"Low"
"1252",401121,"SP_Dur","ASCI","Threshold75",0.86,NA,100,"Low"
"1253",401121,"SP_Dur","ASCI","Threshold75",0.94,NA,100,"Low"
"1254",401121,"SP_Tim","CSCI","Threshold25",0.63,100,NA,"High"
"1255",401121,"SP_Tim","CSCI","Threshold25",0.79,100,NA,"High"
"1256",401121,"SP_Tim","CSCI","Threshold25",0.92,100,NA,"High"
"1257",401121,"SP_Tim","CSCI","Threshold50",0.63,100,NA,"High"
"1258",401121,"SP_Tim","CSCI","Threshold50",0.79,100,NA,"High"
"1259",401121,"SP_Tim","CSCI","Threshold50",0.92,100,NA,"High"
"1260",401121,"SP_Tim","CSCI","Threshold75",0.63,100,NA,"High"
"1261",401121,"SP_Tim","CSCI","Threshold75",0.79,100,NA,"High"
"1262",401121,"SP_Tim","CSCI","Threshold75",0.92,100,NA,"High"
"1263",402010,"DS_Dur_WS","ASCI","Threshold25",0.75,100,NA,"High"
"1264",402010,"DS_Dur_WS","ASCI","Threshold25",0.86,100,NA,"High"
"1265",402010,"DS_Dur_WS","ASCI","Threshold25",0.94,100,NA,"High"
"1266",402010,"DS_Dur_WS","ASCI","Threshold50",0.75,100,NA,"High"
"1267",402010,"DS_Dur_WS","ASCI","Threshold50",0.86,100,NA,"High"
"1268",402010,"DS_Dur_WS","ASCI","Threshold50",0.94,100,NA,"High"
"1269",402010,"DS_Dur_WS","ASCI","Threshold75",0.75,83.3333333333333,16.6666666666667,"High"
"1270",402010,"DS_Dur_WS","ASCI","Threshold75",0.86,71.4285714285714,28.5714285714286,"High"
"1271",402010,"DS_Dur_WS","ASCI","Threshold75",0.94,71.4285714285714,28.5714285714286,"High"
"1272",402010,"DS_Dur_WS","CSCI","Threshold25",0.79,100,NA,"High"
"1273",402010,"DS_Dur_WS","CSCI","Threshold25",0.92,100,NA,"High"
"1274",402010,"DS_Dur_WS","CSCI","Threshold50",0.63,100,NA,"High"
"1275",402010,"DS_Dur_WS","CSCI","Threshold50",0.79,100,NA,"High"
"1276",402010,"DS_Dur_WS","CSCI","Threshold50",0.92,83.3333333333333,16.6666666666667,"High"
"1277",402010,"DS_Dur_WS","CSCI","Threshold75",0.63,50,50,"Uncertain"
"1278",402010,"DS_Dur_WS","CSCI","Threshold75",0.79,71.4285714285714,28.5714285714286,"High"
"1279",402010,"DS_Dur_WS","CSCI","Threshold75",0.92,71.4285714285714,28.5714285714286,"High"
"1280",402010,"Q99","ASCI","Threshold75",0.94,100,NA,"High"
"1281",402010,"Q99","CSCI","Threshold25",0.92,100,NA,"High"
"1282",402010,"Q99","CSCI","Threshold50",0.92,100,NA,"High"
"1283",402010,"Q99","CSCI","Threshold75",0.92,100,NA,"High"
"1284",402010,"SP_Dur","ASCI","Threshold25",0.75,33.3333333333333,66.6666666666667,"Low"
"1285",402010,"SP_Dur","ASCI","Threshold25",0.86,20,80,"Low"
"1286",402010,"SP_Dur","ASCI","Threshold25",0.94,16.6666666666667,83.3333333333333,"Low"
"1287",402010,"SP_Dur","ASCI","Threshold50",0.75,14.2857142857143,85.7142857142857,"Low"
"1288",402010,"SP_Dur","ASCI","Threshold50",0.86,15.3846153846154,84.6153846153846,"Low"
"1289",402010,"SP_Dur","ASCI","Threshold50",0.94,14.2857142857143,85.7142857142857,"Low"
"1290",402010,"SP_Dur","ASCI","Threshold75",0.75,17.6470588235294,82.3529411764706,"Low"
"1291",402010,"SP_Dur","ASCI","Threshold75",0.86,17.6470588235294,82.3529411764706,"Low"
"1292",402010,"SP_Dur","ASCI","Threshold75",0.94,17.6470588235294,82.3529411764706,"Low"
"1293",402010,"SP_Tim","CSCI","Threshold25",0.63,100,NA,"High"
"1294",402010,"SP_Tim","CSCI","Threshold25",0.79,100,NA,"High"
"1295",402010,"SP_Tim","CSCI","Threshold25",0.92,100,NA,"High"
"1296",402010,"SP_Tim","CSCI","Threshold50",0.63,100,NA,"High"
"1297",402010,"SP_Tim","CSCI","Threshold50",0.79,100,NA,"High"
"1298",402010,"SP_Tim","CSCI","Threshold50",0.92,100,NA,"High"
"1299",402010,"SP_Tim","CSCI","Threshold75",0.63,100,NA,"High"
"1300",402010,"SP_Tim","CSCI","Threshold75",0.79,100,NA,"High"
"1301",402010,"SP_Tim","CSCI","Threshold75",0.92,100,NA,"High"
"1302",402020,"DS_Dur_WS","ASCI","Threshold25",0.75,100,NA,"High"
"1303",402020,"DS_Dur_WS","ASCI","Threshold25",0.86,100,NA,"High"
"1304",402020,"DS_Dur_WS","ASCI","Threshold25",0.94,100,NA,"High"
"1305",402020,"DS_Dur_WS","ASCI","Threshold50",0.75,83.3333333333333,16.6666666666667,"High"
"1306",402020,"DS_Dur_WS","ASCI","Threshold50",0.86,71.4285714285714,28.5714285714286,"High"
"1307",402020,"DS_Dur_WS","ASCI","Threshold50",0.94,83.3333333333333,16.6666666666667,"High"
"1308",402020,"DS_Dur_WS","ASCI","Threshold75",0.75,63.6363636363636,36.3636363636364,"High"
"1309",402020,"DS_Dur_WS","ASCI","Threshold75",0.86,63.6363636363636,36.3636363636364,"High"
"1310",402020,"DS_Dur_WS","ASCI","Threshold75",0.94,66.6666666666667,33.3333333333333,"High"
"1311",402020,"DS_Dur_WS","CSCI","Threshold25",0.63,100,NA,"High"
"1312",402020,"DS_Dur_WS","CSCI","Threshold25",0.79,83.3333333333333,16.6666666666667,"High"
"1313",402020,"DS_Dur_WS","CSCI","Threshold25",0.92,90.9090909090909,9.09090909090909,"High"
"1314",402020,"DS_Dur_WS","CSCI","Threshold50",0.63,75,25,"High"
"1315",402020,"DS_Dur_WS","CSCI","Threshold50",0.79,77.7777777777778,22.2222222222222,"High"
"1316",402020,"DS_Dur_WS","CSCI","Threshold50",0.92,76.9230769230769,23.0769230769231,"High"
"1317",402020,"DS_Dur_WS","CSCI","Threshold75",0.63,55.5555555555556,44.4444444444444,"Uncertain"
"1318",402020,"DS_Dur_WS","CSCI","Threshold75",0.79,62.5,37.5,"High"
"1319",402020,"DS_Dur_WS","CSCI","Threshold75",0.92,66.6666666666667,33.3333333333333,"High"
"1320",402020,"Q99","ASCI","Threshold25",0.94,100,NA,"High"
"1321",402020,"Q99","ASCI","Threshold50",0.94,100,NA,"High"
"1322",402020,"Q99","ASCI","Threshold75",0.86,100,NA,"High"
"1323",402020,"Q99","ASCI","Threshold75",0.94,100,NA,"High"
"1324",402020,"Q99","CSCI","Threshold25",0.92,100,NA,"High"
"1325",402020,"Q99","CSCI","Threshold50",0.79,100,NA,"High"
"1326",402020,"Q99","CSCI","Threshold50",0.92,100,NA,"High"
"1327",402020,"Q99","CSCI","Threshold75",0.79,100,NA,"High"
"1328",402020,"Q99","CSCI","Threshold75",0.92,100,NA,"High"
"1329",402020,"SP_Dur","ASCI","Threshold25",0.75,36.3636363636364,63.6363636363636,"Low"
"1330",402020,"SP_Dur","ASCI","Threshold25",0.86,30.7692307692308,69.2307692307692,"Low"
"1331",402020,"SP_Dur","ASCI","Threshold25",0.94,30.7692307692308,69.2307692307692,"Low"
"1332",402020,"SP_Dur","ASCI","Threshold50",0.75,28.5714285714286,71.4285714285714,"Low"
"1333",402020,"SP_Dur","ASCI","Threshold50",0.86,29.4117647058824,70.5882352941177,"Low"
"1334",402020,"SP_Dur","ASCI","Threshold50",0.94,33.3333333333333,66.6666666666667,"Low"
"1335",402020,"SP_Dur","ASCI","Threshold75",0.75,31.5789473684211,68.4210526315789,"Low"
"1336",402020,"SP_Dur","ASCI","Threshold75",0.86,31.5789473684211,68.4210526315789,"Low"
"1337",402020,"SP_Dur","ASCI","Threshold75",0.94,35,65,"Low"
"1338",402020,"SP_Tim","CSCI","Threshold25",0.63,100,NA,"High"
"1339",402020,"SP_Tim","CSCI","Threshold25",0.79,100,NA,"High"
"1340",402020,"SP_Tim","CSCI","Threshold25",0.92,100,NA,"High"
"1341",402020,"SP_Tim","CSCI","Threshold50",0.63,100,NA,"High"
"1342",402020,"SP_Tim","CSCI","Threshold50",0.79,100,NA,"High"
"1343",402020,"SP_Tim","CSCI","Threshold50",0.92,100,NA,"High"
"1344",402020,"SP_Tim","CSCI","Threshold75",0.63,100,NA,"High"
"1345",402020,"SP_Tim","CSCI","Threshold75",0.79,100,NA,"High"
"1346",402020,"SP_Tim","CSCI","Threshold75",0.92,100,NA,"High"
