"","site","region","scenario","year","water_year_type","flow_metric","current_value_final","current_value_note","reference_value_final","reference_value_note","watercon_value_final","watercon_value_note","deltah_cur_ref_final","deltaH_watercon_ref_final"
"4631",402031,"San Juan",NA,1999,"Dry","Q99",22.2417550142468,"original",5.89462276740908,"original",21.6372717288521,"original",16.3471322468377,15.742648961443
"4632",402031,"San Juan",NA,2000,"Moderate","Q99",28.5198928052534,"original",5.93582146296806,"original",27.9428405158137,"original",22.5840713422853,22.0070190528457
"4633",402031,"San Juan",NA,2001,"Wet","Q99",35.2070817076631,"original",6.26079464935879,"original",33.0341841793654,"original",28.9462870583043,26.7733895300066
"4634",402031,"San Juan",NA,2002,"Dry","Q99",6.19439982330026,"original",3.75963251409534,"original",5.85590057652154,"original",2.43476730920492,2.0962680624262
"4635",402031,"San Juan",NA,2003,"Wet","Q99",16.5864315953325,"original",3.25804365295385,"original",15.9390904620763,"original",13.3283879423786,12.6810468091225
"4636",402031,"San Juan",NA,2004,"Dry","Q99",16.1624047506868,"original",2.7113968297506,"original",15.751225152414,"original",13.4510079209362,13.0398283226634
"4637",402031,"San Juan",NA,2005,"Wet","Q99",306.458057141515,"original",258.492733495296,"original",304.113167933341,"original",47.9653236462192,45.6204344380455
"4638",402031,"San Juan",NA,2006,"Dry","Q99",5.93276230400918,"original",3.70434733936658,"original",5.1125756965105,"original",2.2284149646426,1.40822835714392
"4639",402031,"San Juan",NA,2007,"Dry","Q99",8.70594794337785,"original",3.12740377391914,"original",8.37589950525952,"original",5.57854416945871,5.24849573134038
"4640",402031,"San Juan",NA,2008,"Dry","Q99",39.1892685154025,"original",7.02091423462739,"original",37.9193766954592,"original",32.1683542807751,30.8984624608318
"4641",402031,"San Juan",NA,2009,"Dry","Q99",74.0746261590922,"original",20.4715197656694,"original",71.5231678285373,"original",53.6031063934228,51.0516480628679
"4642",402031,"San Juan",NA,2010,"Moderate","Q99",151.364728609127,"original",70.5072316697529,"original",146.343960965646,"original",80.8574969393739,75.8367292958927
"4643",402031,"San Juan",NA,2011,"Wet","Q99",356.436050264011,"original",262.690779820137,"original",351.641846382077,"original",93.7452704438746,88.9510665619407
"4644",402031,"San Juan",NA,2012,"Moderate","Q99",27.2786310664545,"original",3.52469625806521,"original",26.4283571656923,"original",23.7539348083893,22.9036609076271
"4645",402031,"San Juan",NA,2013,"Dry","Q99",21.33737254174,"original",3.08580013357985,"original",20.8319782627885,"original",18.2515724081601,17.7461781292086
"4646",402031,"San Juan",NA,2014,"Dry","Q99",28.8564586632647,"original",2.63700816814658,"original",28.3189910745459,"original",26.2194504951181,25.6819829063993
"4647",402031,"San Juan",NA,2015,"Moderate","Q99",28.1506596781798,"original",2.37658737740309,"original",27.6055252261862,"original",25.7740723007767,25.2289378487831
"4648",402031,"San Juan",NA,2016,"Dry","Q99",22.8630810288851,"original",2.8028418572114,"original",20.4426330886213,"original",20.0602391716737,17.6397912314099
"4649",402031,"San Juan",NA,2017,"Wet","Q99",168.481813388107,"original",131.443612966769,"original",166.199722562489,"original",37.0382004213384,34.7561095957203
"4650",402031,"San Juan",NA,2018,"Dry","Q99",10.5653226668687,"original",2.16557913757162,"original",8.28859287372802,"original",8.39974352929713,6.1230137361564
"4651",402040,"San Juan",NA,1994,"Moderate","Q99",21.4991409285037,"original",19.8541169076045,"original",21.05585417223,"original",1.64502402089921,1.20173726462548
"4652",402040,"San Juan",NA,1995,"Wet","Q99",209.606681828559,"original",208.221509919373,"original",209.10489221903,"original",1.38517190918594,0.88338229965737
"4653",402040,"San Juan",NA,1996,"Moderate","Q99",22.5256685185883,"original",16.4941437960012,"original",21.6585042065588,"original",6.03152472258712,5.16436041055762
"4654",402040,"San Juan",NA,1997,"Moderate","Q99",86.8470458175997,"original",84.7758979624404,"original",86.4144436979335,"original",2.07114785515937,1.63854573549312
"4655",402040,"San Juan",NA,1998,"Wet","Q99",234.804827507582,"original",222.06762196471,"original",234.037642648945,"original",12.7372055428724,11.9700206842356
"4656",402040,"San Juan",NA,1999,"Dry","Q99",7.7868414005484,"original",5.11842657662424,"original",7.44518263344093,"original",2.66841482392415,2.32675605681669
"4657",402040,"San Juan",NA,2000,"Moderate","Q99",9.33925479132188,"original",5.26847343260251,"original",8.33367141092996,"original",4.07078135871937,3.06519797832745
"4658",402040,"San Juan",NA,2001,"Wet","Q99",11.9715715647874,"original",5.69474513353876,"original",11.2428785038229,"original",6.27682643124862,5.54813337028416
"4659",402040,"San Juan",NA,2002,"Dry","Q99",4.29266641088065,"original",3.43061557296686,"original",4.02147439344698,"original",0.862050837913795,0.590858820480126
"4660",402040,"San Juan",NA,2003,"Wet","Q99",5.13632569212113,"original",2.94091987434544,"original",4.86111564694274,"original",2.19540581777568,1.9201957725973
"4661",402040,"San Juan",NA,2004,"Dry","Q99",4.9120930779017,"original",2.52855115804354,"original",4.66348885490604,"original",2.38354191985816,2.1349376968625
"4662",402040,"San Juan",NA,2005,"Wet","Q99",245.821710845013,"original",232.41947249842,"original",245.152271634651,"original",13.4022383465931,12.7327991362309
"4663",402040,"San Juan",NA,2006,"Dry","Q99",4.29707227244295,"original",3.39329210569825,"original",3.91325692282367,"original",0.903780166744706,0.519964817125422
"4664",402040,"San Juan",NA,2007,"Dry","Q99",3.97379826119625,"original",2.9087788164359,"original",3.7435007780963,"original",1.06501944476036,0.834721961660402
"4665",402040,"San Juan",NA,2008,"Dry","Q99",10.6578349004313,"original",6.46467704949317,"original",10.0177725245458,"original",4.19315785093811,3.55309547505264
"4666",402040,"San Juan",NA,2009,"Dry","Q99",24.163063472244,"original",18.6077682790952,"original",22.186646841508,"original",5.55529519314885,3.5788785624128
"4667",402040,"San Juan",NA,2010,"Moderate","Q99",72.617221469393,"original",63.4995444589612,"original",70.829390981372,"original",9.11767701043182,7.32984652241083
"4668",402040,"San Juan",NA,2011,"Wet","Q99",263.065694372318,"original",239.064500018635,"original",260.732515362385,"original",24.0011943536832,21.6680153437502
"4669",402040,"San Juan",NA,2012,"Moderate","Q99",6.8618463323886,"original",3.17215349025614,"original",6.50596395343258,"original",3.68969284213246,3.33381046317644
"4670",402040,"San Juan",NA,2013,"Dry","Q99",5.55097900193029,"original",2.79130174573237,"original",5.34481756922023,"original",2.75967725619792,2.55351582348786
"4671",402040,"San Juan",NA,2014,"Dry","Q99",7.1832596550836,"original",2.42723947606296,"original",6.69185790954042,"original",4.75602017902063,4.26461843347746
"4672",402040,"San Juan",NA,2015,"Moderate","Q99",6.26747560767921,"original",2.09835300943368,"original",5.74204845176014,"original",4.16912259824553,3.64369544232647
"4673",402040,"San Juan",NA,2016,"Dry","Q99",7.61035830938604,"original",2.37452866964167,"original",6.51644618605494,"original",5.23582963974437,4.14191751641327
"4674",402040,"San Juan",NA,2017,"Wet","Q99",126.013127334261,"original",118.198966885095,"original",125.12353024369,"original",7.81416044916638,6.92456335859498
"4675",402040,"San Juan",NA,2018,"Dry","Q99",4.00554228358836,"original",2.09260694036709,"original",3.26917898677257,"original",1.91293534322127,1.17657204640548
"4676",402041,"San Juan",NA,1994,"Moderate","Q99",13.301448258146,"original",13.3177308102994,"original",13.301448258146,"original",-0.0162825521533208,-0.0162825521533208
"4677",402041,"San Juan",NA,1995,"Wet","Q99",135.786984731361,"original",135.914049777696,"original",135.786641227505,"original",-0.127065046335872,-0.127408550191859
"4678",402041,"San Juan",NA,1996,"Moderate","Q99",11.0291376936534,"original",11.0426989250095,"original",11.0291376936534,"original",-0.0135612313560962,-0.0135612313560962
"4679",402041,"San Juan",NA,1997,"Moderate","Q99",55.8504598287757,"original",55.9283140330832,"original",55.8504598287757,"original",-0.0778542043074708,-0.0778542043074708
"4680",402041,"San Juan",NA,1998,"Wet","Q99",153.694115946181,"original",152.886946807896,"original",153.68931419746,"original",0.807169138284564,0.802367389563926
"4681",402041,"San Juan",NA,1999,"Dry","Q99",3.54413695892292,"original",3.38815265065076,"original",3.54382003608031,"original",0.155984308272163,0.155667385429552
"4682",402041,"San Juan",NA,2000,"Moderate","Q99",3.86910920020076,"original",3.646231038017,"original",3.8675036358291,"original",0.222878162183755,0.2212725978121
"4683",402041,"San Juan",NA,2001,"Wet","Q99",4.19284877408433,"original",3.91860021095624,"original",4.19284877408433,"original",0.274248563128088,0.274248563128088
"4684",402041,"San Juan",NA,2002,"Dry","Q99",2.3867993390218,"original",2.36146810861199,"original",2.37760609752457,"original",0.025331230409809,0.0161379889125777
"4685",402041,"San Juan",NA,2003,"Wet","Q99",2.16281269348661,"original",2.04213221473561,"original",2.15834081052272,"original",0.120680478750996,0.116208595787105
"4686",402041,"San Juan",NA,2004,"Dry","Q99",1.99559263208162,"original",1.77443094144951,"original",1.99206914070279,"original",0.221161690632106,0.217638199253282
"4687",402041,"San Juan",NA,2005,"Wet","Q99",158.534597550542,"original",157.693964098659,"original",158.534597550542,"original",0.840633451882525,0.840633451882525
"4688",402041,"San Juan",NA,2006,"Dry","Q99",2.37308625253212,"original",2.33865089253211,"original",2.36055648298891,"original",0.0344353600000065,0.0219055904567926
"4689",402041,"San Juan",NA,2007,"Dry","Q99",2.06014987416004,"original",2.0231341862757,"original",2.0497897323762,"original",0.0370156878843444,0.0266555461004989
"4690",402041,"San Juan",NA,2008,"Dry","Q99",4.48460268736027,"original",4.37633786611304,"original",4.48460268736027,"original",0.108264821247222,0.108264821247222
"4691",402041,"San Juan",NA,2009,"Dry","Q99",12.466224474428,"original",12.4802022593707,"original",12.466224474428,"original",-0.0139777849427709,-0.0139777849427709
"4692",402041,"San Juan",NA,2010,"Moderate","Q99",42.1115140659977,"original",42.1603937416799,"original",42.1115140659977,"original",-0.0488796756822438,-0.0488796756822438
"4693",402041,"San Juan",NA,2011,"Wet","Q99",168.652254560909,"original",167.269357813209,"original",168.652254560909,"original",1.3828967477001,1.3828967477001
"4694",402041,"San Juan",NA,2012,"Moderate","Q99",2.5388327370493,"original",2.1967529163763,"original",2.53439482775887,"original",0.342079820672994,0.337641911382571
"4695",402041,"San Juan",NA,2013,"Dry","Q99",2.14554119378386,"original",1.94608168632252,"original",2.14484087509703,"original",0.199459507461339,0.198759188774511
"4696",402041,"San Juan",NA,2014,"Dry","Q99",2.16749797976944,"original",1.71801146908575,"original",2.15751996691796,"original",0.449486510683689,0.439508497832207
"4697",402041,"San Juan",NA,2015,"Moderate","Q99",1.85717971819156,"original",1.48976129489682,"original",1.85475710961671,"original",0.367418423294742,0.364995814719892
"4698",402041,"San Juan",NA,2016,"Dry","Q99",2.09422052850047,"original",1.68988210901351,"original",2.09377595486318,"original",0.40433841948696,0.403893845849672
"4699",402041,"San Juan",NA,2017,"Wet","Q99",79.6120382860049,"original",78.8993973226167,"original",79.6114725309356,"original",0.71264096338821,0.712075208318836
"4700",402041,"San Juan",NA,2018,"Dry","Q99",1.53046626006443,"original",1.496790319818,"original",1.51818741988117,"original",0.0336759402464359,0.0213971000631772
"4701",402050,"San Juan",NA,1994,"Moderate","Q99",34.1415041814586,"original",2.37705963321458,"original",33.5861093828286,"original",31.764444548244,31.209049749614
"4702",402050,"San Juan",NA,1995,"Wet","Q99",103.310595146123,"original",27.3735033336897,"original",100.962608510398,"original",75.9370918124336,73.5891051767082
"4703",402050,"San Juan",NA,1996,"Moderate","Q99",25.7764532456464,"original",2.05994996658079,"original",24.5065488615833,"original",23.7165032790656,22.4465988950025
"4704",402050,"San Juan",NA,1997,"Moderate","Q99",62.400173288255,"original",10.3112040251764,"original",58.2118466800008,"original",52.0889692630786,47.9006426548244
"4705",402050,"San Juan",NA,1998,"Wet","Q99",107.675590234823,"original",28.1010539281927,"original",106.191945321813,"original",79.5745363066306,78.09089139362
"4706",402050,"San Juan",NA,1999,"Dry","Q99",15.6168997707921,"original",0.931119373382499,"original",15.3074409753708,"original",14.6857803974096,14.3763216019883
"4707",402050,"San Juan",NA,2000,"Moderate","Q99",22.2928688709935,"original",0.773077563684832,"original",22.0291713737625,"original",21.5197913073086,21.2560938100777
"4708",402050,"San Juan",NA,2001,"Wet","Q99",26.2314445168323,"original",0.846588288210258,"original",24.7886626838703,"original",25.3848562286221,23.9420743956601
"4709",402050,"San Juan",NA,2002,"Dry","Q99",2.21449647953892,"original",0.461971167381622,"original",2.06030779032766,"original",1.7525253121573,1.59833662294604
"4710",402050,"San Juan",NA,2003,"Wet","Q99",12.5370847767172,"original",0.363869687712692,"original",12.1631505862525,"original",12.1732150890045,11.7992808985398
"4711",402050,"San Juan",NA,2004,"Dry","Q99",12.6777131282918,"original",0.241944839966824,"original",12.4728225814598,"original",12.435768288325,12.230877741493
"4712",402050,"San Juan",NA,2005,"Wet","Q99",99.7342996696786,"original",30.2612226344349,"original",94.6492701465771,"original",69.4730770352437,64.3880475121422
"4713",402050,"San Juan",NA,2006,"Dry","Q99",1.8630003756113,"original",0.418935642692398,"original",1.19274675565029,"original",1.4440647329189,0.773811112957889
"4714",402050,"San Juan",NA,2007,"Dry","Q99",5.34972930093573,"original",0.30102420666679,"original",5.16989121979854,"original",5.04870509426894,4.86886701313175
"4715",402050,"San Juan",NA,2008,"Dry","Q99",31.6739422497176,"original",0.626103509282854,"original",29.857851368775,"original",31.0478387404347,29.2317478594922
"4716",402050,"San Juan",NA,2009,"Dry","Q99",48.8675560446873,"original",1.86936045401055,"original",47.6180345850878,"original",46.9981955906768,45.7486741310773
"4717",402050,"San Juan",NA,2010,"Moderate","Q99",65.7646439932565,"original",7.03872409869488,"original",62.7886495509371,"original",58.7259198945616,55.7499254522422
"4718",402050,"San Juan",NA,2011,"Wet","Q99",92.5793571015518,"original",30.1091365941649,"original",91.1295527662584,"original",62.4702205073868,61.0204161720935
"4719",402050,"San Juan",NA,2012,"Moderate","Q99",21.8484829198276,"original",0.407779476943616,"original",21.4273469600083,"original",21.440703442884,21.0195674830646
"4720",402050,"San Juan",NA,2013,"Dry","Q99",17.0370881570589,"original",0.323599356134071,"original",16.6685944605923,"original",16.7134888009248,16.3449951044582
"4721",402050,"San Juan",NA,2014,"Dry","Q99",23.4756730818805,"original",0.211805839413833,"original",23.2721565640135,"original",23.2638672424667,23.0603507245997
"4722",402050,"San Juan",NA,2015,"Moderate","Q99",23.9630024541294,"original",0.218384679287146,"original",23.5935370245111,"original",23.7446177748422,23.375152345224
"4723",402050,"San Juan",NA,2016,"Dry","Q99",17.3719793464889,"original",0.185599639475842,"original",16.8430398805107,"original",17.186379707013,16.6574402410349
"4724",402050,"San Juan",NA,2017,"Wet","Q99",63.5852515933936,"original",14.6730524247504,"original",61.2435083740365,"original",48.9121991686432,46.5704559492861
"4725",402050,"San Juan",NA,2018,"Dry","Q99",6.16411897923225,"original",0.103933596740021,"original",5.80335749967446,"original",6.06018538249223,5.69942390293444
"4726",402051,"San Juan",NA,1994,"Moderate","Q99",34.4074536785796,"original",1.9705114732403,"original",33.6322306160229,"original",32.4369422053393,31.6617191427826
"4727",402051,"San Juan",NA,1995,"Wet","Q99",98.8309391250142,"original",21.781661425514,"original",96.7191624394382,"original",77.0492776995002,74.9375010139242
"4728",402051,"San Juan",NA,1996,"Moderate","Q99",23.8010554152419,"original",1.75819438299539,"original",22.6705220606732,"original",22.0428610322465,20.9123276776778
"4729",402051,"San Juan",NA,1997,"Moderate","Q99",55.8658363329778,"original",8.13629410672781,"original",52.0925151965636,"original",47.7295422262499,43.9562210898358
"4730",402051,"San Juan",NA,1998,"Wet","Q99",100.171807385278,"original",22.6670923521225,"original",98.8349728997523,"original",77.5047150331552,76.1678805476298
"4731",402051,"San Juan",NA,1999,"Dry","Q99",15.3327416213196,"original",0.906460770758381,"original",15.0419882104047,"original",14.4262808505612,14.1355274396463
"4732",402051,"San Juan",NA,2000,"Moderate","Q99",22.648914189579,"original",0.785484020332487,"original",22.2406818530889,"original",21.8634301692465,21.4551978327564
"4733",402051,"San Juan",NA,2001,"Wet","Q99",24.3575087392464,"original",0.826861096880744,"original",23.1008788103654,"original",23.5306476423656,22.2740177134847
"4734",402051,"San Juan",NA,2002,"Dry","Q99",2.14502208025328,"original",0.473077952423052,"original",2.01156531358273,"original",1.67194412783023,1.53848736115968
"4735",402051,"San Juan",NA,2003,"Wet","Q99",11.4569217214106,"original",0.408010502737998,"original",11.2893511590691,"original",11.0489112186726,10.8813406563311
"4736",402051,"San Juan",NA,2004,"Dry","Q99",13.8492019328862,"original",0.298350908254673,"original",13.691366076911,"original",13.5508510246315,13.3930151686563
"4737",402051,"San Juan",NA,2005,"Wet","Q99",92.8591260671829,"original",24.4025132039749,"original",88.399874741183,"original",68.4566128632081,63.9973615372081
"4738",402051,"San Juan",NA,2006,"Dry","Q99",1.81756016305192,"original",0.434604699899031,"original",1.19356126220892,"original",1.38295546315289,0.758956562309886
"4739",402051,"San Juan",NA,2007,"Dry","Q99",5.10807420851214,"original",0.330146441667093,"original",4.94410383562753,"original",4.77792776684505,4.61395739396044
"4740",402051,"San Juan",NA,2008,"Dry","Q99",30.5283220298151,"original",0.59230952227174,"original",28.9071900512087,"original",29.9360125075434,28.314880528937
"4741",402051,"San Juan",NA,2009,"Dry","Q99",47.777052399615,"original",1.49844765679847,"original",46.6414724365452,"original",46.2786047428165,45.1430247797467
"4742",402051,"San Juan",NA,2010,"Moderate","Q99",58.9499806921234,"original",5.45662992842348,"original",56.2190037599782,"original",53.4933507636999,50.7623738315548
"4743",402051,"San Juan",NA,2011,"Wet","Q99",87.102317811111,"original",24.3755456016224,"original",85.8231358096692,"original",62.7267722094886,61.4475902080467
"4744",402051,"San Juan",NA,2012,"Moderate","Q99",21.6466810352907,"original",0.451653876278684,"original",21.2438650421867,"original",21.195027159012,20.7922111659081
"4745",402051,"San Juan",NA,2013,"Dry","Q99",16.772256777736,"original",0.359182421426303,"original",16.4120025066518,"original",16.4130743563097,16.0528200852255
"4746",402051,"San Juan",NA,2014,"Dry","Q99",23.4044726316158,"original",0.267976614607437,"original",23.2098658808544,"original",23.1364960170084,22.941889266247
"4747",402051,"San Juan",NA,2015,"Moderate","Q99",23.6303482618504,"original",0.255474042881963,"original",23.3067808387076,"original",23.3748742189685,23.0513067958256
"4748",402051,"San Juan",NA,2016,"Dry","Q99",16.8288485368564,"original",0.204736497689253,"original",16.371918514202,"original",16.6241120391671,16.1671820165127
"4749",402051,"San Juan",NA,2017,"Wet","Q99",58.9377675527238,"original",11.6345838640441,"original",56.7511818582696,"original",47.3031836886796,45.1165979942255
"4750",402051,"San Juan",NA,2018,"Dry","Q99",5.36293961771461,"original",0.139962247786209,"original",5.08513186238086,"original",5.2229773699284,4.94516961459465
"4751",402060,"San Juan",NA,1994,"Moderate","Q99",17.9765995271369,"original",0.691497496529318,"original",17.6526204616912,"original",17.2851020306076,16.9611229651619
"4752",402060,"San Juan",NA,1995,"Wet","Q99",48.1435574665024,"original",6.99864123500706,"original",47.1020636459207,"original",41.1449162314953,40.1034224109136
"4753",402060,"San Juan",NA,1996,"Moderate","Q99",11.4453965398827,"original",0.754345418649968,"original",11.0343979533919,"original",10.6910511212327,10.280052534742
"4754",402060,"San Juan",NA,1997,"Moderate","Q99",25.1473903017203,"original",2.54343867257077,"original",23.9163231154427,"original",22.6039516291495,21.3728844428719
"4755",402060,"San Juan",NA,1998,"Wet","Q99",47.1213316267958,"original",7.5765281867547,"original",46.4935353580166,"original",39.5448034400411,38.9170071712619
"4756",402060,"San Juan",NA,1999,"Dry","Q99",7.97842809141591,"original",0.500469349615956,"original",7.7488783530494,"original",7.47795874179996,7.24840900343345
"4757",402060,"San Juan",NA,2000,"Moderate","Q99",12.2495413110177,"original",0.477826933061723,"original",11.8837347435735,"original",11.771714377956,11.4059078105117
"4758",402060,"San Juan",NA,2001,"Wet","Q99",11.6892051490295,"original",0.460813450484475,"original",11.1571839148707,"original",11.228391698545,10.6963704643862
"4759",402060,"San Juan",NA,2002,"Dry","Q99",1.09014430091838,"original",0.256145187188259,"original",1.01972656986936,"original",0.833999113730121,0.763581382681104
"4760",402060,"San Juan",NA,2003,"Wet","Q99",5.9473186731033,"original",0.270064793559583,"original",5.87021667785625,"original",5.67725387954372,5.60015188429667
"4761",402060,"San Juan",NA,2004,"Dry","Q99",8.76415902766299,"original",0.238042530497347,"original",8.67849826652055,"original",8.52611649716565,8.4404557360232
"4762",402060,"San Juan",NA,2005,"Wet","Q99",43.6496297228135,"original",8.15554161284336,"original",42.0069630995684,"original",35.4940881099701,33.851421486725
"4763",402060,"San Juan",NA,2006,"Dry","Q99",0.948049009905954,"original",0.241739230143526,"original",0.658382759454881,"original",0.706309779762428,0.416643529311355
"4764",402060,"San Juan",NA,2007,"Dry","Q99",2.80212551042592,"original",0.201896819967307,"original",2.71297001723626,"original",2.60022869045861,2.51107319726895
"4765",402060,"San Juan",NA,2008,"Dry","Q99",15.2870335321126,"original",0.347000921468852,"original",14.5691691053847,"original",14.9400326106437,14.2221681839158
"4766",402060,"San Juan",NA,2009,"Dry","Q99",24.4174207280736,"original",0.616957024121246,"original",23.9183555644304,"original",23.8004637039524,23.3013985403092
"4767",402060,"San Juan",NA,2010,"Moderate","Q99",26.8637058877906,"original",1.62484521410497,"original",26.2981722710134,"original",25.2388606736856,24.6733270569084
"4768",402060,"San Juan",NA,2011,"Wet","Q99",40.2346290747278,"original",7.98154808270625,"original",39.1512175266937,"original",32.2530809920215,31.1696694439874
"4769",402060,"San Juan",NA,2012,"Moderate","Q99",11.3133245699109,"original",0.340412657846999,"original",11.079603734308,"original",10.9729119120639,10.739191076461
"4770",402060,"San Juan",NA,2013,"Dry","Q99",8.73752208670454,"original",0.260074943232351,"original",8.54510761752264,"original",8.47744714347219,8.28503267429029
"4771",402060,"San Juan",NA,2014,"Dry","Q99",12.358308768632,"original",0.253910971460479,"original",12.2437843353177,"original",12.1043977971715,11.9898733638572
"4772",402060,"San Juan",NA,2015,"Moderate","Q99",12.20014959767,"original",0.225545362617141,"original",12.0439525534974,"original",11.9746042350528,11.8184071908802
"4773",402060,"San Juan",NA,2016,"Dry","Q99",8.55505144001041,"original",0.157250869982017,"original",8.33276082956854,"original",8.3978005700284,8.17550995958652
"4774",402060,"San Juan",NA,2017,"Wet","Q99",28.0891821836935,"original",3.63058786854228,"original",27.0931060903491,"original",24.4585943151512,23.4625182218068
"4775",402060,"San Juan",NA,2018,"Dry","Q99",2.50468569552078,"original",0.133816039968181,"original",2.33808515790367,"original",2.3708696555526,2.20426911793549
"4776",403020,"San Juan",NA,1994,"Moderate","Q99",70.1388294014793,"original",9.40748114525976,"original",68.2343338935424,"original",60.7313482562195,58.8268527482827
"4777",403020,"San Juan",NA,1995,"Wet","Q99",296.454782316566,"original",94.2971272378802,"original",291.577647055009,"original",202.157655078686,197.280519817129
"4778",403020,"San Juan",NA,1996,"Moderate","Q99",48.3007233312426,"original",8.02394689340054,"original",46.6793252694954,"original",40.276776437842,38.6553783760949
"4779",403020,"San Juan",NA,1997,"Moderate","Q99",128.461075725327,"original",21.5710122489724,"original",126.882334872078,"original",106.890063476354,105.311322623106
"4780",403020,"San Juan",NA,1998,"Wet","Q99",268.150456622285,"original",152.426408600271,"original",267.036252289158,"original",115.724048022014,114.609843688887
"4781",403020,"San Juan",NA,1999,"Dry","Q99",37.1839871969586,"original",4.36176706356868,"original",35.9779006838371,"original",32.8222201333899,31.6161336202684
"4782",403020,"San Juan",NA,2000,"Moderate","Q99",66.9250152248289,"original",6.57922631525873,"original",65.2894924700777,"original",60.3457889095702,58.710266154819
"4783",403020,"San Juan",NA,2001,"Wet","Q99",80.5419688795788,"original",8.99632958846502,"original",77.3540358155219,"original",71.5456392911138,68.3577062270569
"4784",403020,"San Juan",NA,2002,"Dry","Q99",12.0612902094057,"original",1.04242238008453,"original",11.7598662522534,"original",11.0188678293212,10.7174438721688
"4785",403020,"San Juan",NA,2003,"Wet","Q99",87.1756866358614,"original",7.79995846753099,"original",85.2886577109275,"original",79.3757281683304,77.4886992433965
"4786",403020,"San Juan",NA,2004,"Dry","Q99",45.7229354098863,"original",4.18468926369641,"original",44.4469870416549,"original",41.5382461461899,40.2622977779585
"4787",403020,"San Juan",NA,2005,"Wet","Q99",208.674218293643,"original",79.584057208178,"original",197.227972874352,"original",129.090161085465,117.643915666174
"4788",403020,"San Juan",NA,2006,"Dry","Q99",39.5079718793114,"original",3.07719891403781,"original",39.0633865850883,"original",36.4307729652736,35.9861876710505
"4789",403020,"San Juan",NA,2007,"Dry","Q99",8.61546948216143,"original",0.688931090522814,"original",8.21110277394537,"original",7.92653839163861,7.52217168342255
"4790",403020,"San Juan",NA,2008,"Dry","Q99",60.7201160540555,"original",6.66108638770809,"original",59.4583654136561,"original",54.0590296663474,52.797279025948
"4791",403020,"San Juan",NA,2009,"Dry","Q99",98.9640145850663,"original",10.6766139934402,"original",96.8650011362682,"original",88.2874005916261,86.188387142828
"4792",403020,"San Juan",NA,2010,"Moderate","Q99",101.785307523057,"original",22.1282940442151,"original",100.524497827453,"original",79.6570134788424,78.3962037832381
"4793",403020,"San Juan",NA,2011,"Wet","Q99",161.184085287743,"original",54.0430493941454,"original",158.376858726742,"original",107.141035893597,104.333809332596
"4794",403020,"San Juan",NA,2012,"Moderate","Q99",42.5769983129087,"original",3.10831405438137,"original",41.5492196913733,"original",39.4686842585274,38.4409056369919
"4795",403020,"San Juan",NA,2013,"Dry","Q99",25.106268089268,"original",2.4277631089285,"original",24.59613326274,"original",22.6785049803395,22.1683701538115
"4796",403020,"San Juan",NA,2014,"Dry","Q99",33.5161624751443,"original",2.58864856414132,"original",33.066228562905,"original",30.927513911003,30.4775799987636
"4797",403020,"San Juan",NA,2015,"Moderate","Q99",50.7935308198621,"original",3.72536203556744,"original",50.3096384809312,"original",47.0681687842946,46.5842764453638
"4798",403020,"San Juan",NA,2016,"Dry","Q99",32.7050911941736,"original",2.24446266932895,"original",32.2153304819025,"original",30.4606285248446,29.9708678125736
"4799",403020,"San Juan",NA,2017,"Wet","Q99",152.624003267939,"original",53.3160455809603,"original",149.084024230159,"original",99.3079576869791,95.7679786491991
"4800",403020,"San Juan",NA,2018,"Dry","Q99",13.8770489176062,"original",1.07478281810944,"original",13.3795553216934,"original",12.8022660994968,12.304772503584
"4801",403030,"San Juan",NA,1994,"Moderate","Q99",34.7504269484808,"original",7.00203966845874,"original",34.0522935763914,"original",27.748387280022,27.0502539079327
"4802",403030,"San Juan",NA,1995,"Wet","Q99",123.952533220826,"original",41.3064943193591,"original",122.426228081141,"original",82.6460389014673,81.1197337617821
"4803",403030,"San Juan",NA,1996,"Moderate","Q99",27.7514829631067,"original",5.21414151901079,"original",26.912534821846,"original",22.5373414440959,21.6983933028352
"4804",403030,"San Juan",NA,1997,"Moderate","Q99",81.5662633632935,"original",15.7956443766441,"original",80.9531431434851,"original",65.7706189866493,65.157498766841
"4805",403030,"San Juan",NA,1998,"Wet","Q99",122.888360894646,"original",84.1590461514174,"original",121.111921722246,"original",38.7293147432289,36.9528755708281
"4806",403030,"San Juan",NA,1999,"Dry","Q99",16.5087798294149,"original",2.4143076845973,"original",16.0422307841449,"original",14.0944721448176,13.6279230995476
"4807",403030,"San Juan",NA,2000,"Moderate","Q99",26.3267105946681,"original",2.84030031363828,"original",25.2025515838718,"original",23.4864102810299,22.3622512702335
"4808",403030,"San Juan",NA,2001,"Wet","Q99",28.6356302749367,"original",3.84719166364984,"original",27.9683516583534,"original",24.7884386112869,24.1211599947035
"4809",403030,"San Juan",NA,2002,"Dry","Q99",5.11374280252579,"original",0.431050428891625,"original",4.9161178552729,"original",4.68269237363416,4.48506742638128
"4810",403030,"San Juan",NA,2003,"Wet","Q99",12.4995383794197,"original",1.53866675216507,"original",12.3335030877532,"original",10.9608716272547,10.7948363355882
"4811",403030,"San Juan",NA,2004,"Dry","Q99",16.5730333950535,"original",1.29473476858466,"original",16.3862077369263,"original",15.2782986264689,15.0914729683416
