"","site","Hydro_Metric","Biol","Threshold","Bio_threshold","High","Low","Direction"
"676",201090,"SP_Tim","CSCI","Threshold50",0.79,100,NA,"High"
"677",201090,"SP_Tim","CSCI","Threshold50",0.92,100,NA,"High"
"678",201090,"SP_Tim","CSCI","Threshold75",0.63,100,NA,"High"
"679",201090,"SP_Tim","CSCI","Threshold75",0.79,100,NA,"High"
"680",201090,"SP_Tim","CSCI","Threshold75",0.92,100,NA,"High"
"681",201091,"DS_Dur_WS","ASCI","Threshold25",0.75,100,NA,"High"
"682",201091,"DS_Dur_WS","ASCI","Threshold25",0.86,100,NA,"High"
"683",201091,"DS_Dur_WS","ASCI","Threshold25",0.94,100,NA,"High"
"684",201091,"DS_Dur_WS","ASCI","Threshold50",0.75,100,NA,"High"
"685",201091,"DS_Dur_WS","ASCI","Threshold50",0.86,100,NA,"High"
"686",201091,"DS_Dur_WS","ASCI","Threshold50",0.94,100,NA,"High"
"687",201091,"DS_Dur_WS","ASCI","Threshold75",0.75,100,NA,"High"
"688",201091,"DS_Dur_WS","ASCI","Threshold75",0.86,100,NA,"High"
"689",201091,"DS_Dur_WS","ASCI","Threshold75",0.94,100,NA,"High"
"690",201091,"DS_Dur_WS","CSCI","Threshold25",0.79,100,NA,"High"
"691",201091,"DS_Dur_WS","CSCI","Threshold25",0.92,100,NA,"High"
"692",201091,"DS_Dur_WS","CSCI","Threshold50",0.63,100,NA,"High"
"693",201091,"DS_Dur_WS","CSCI","Threshold50",0.79,100,NA,"High"
"694",201091,"DS_Dur_WS","CSCI","Threshold50",0.92,100,NA,"High"
"695",201091,"DS_Dur_WS","CSCI","Threshold75",0.63,100,NA,"High"
"696",201091,"DS_Dur_WS","CSCI","Threshold75",0.79,100,NA,"High"
"697",201091,"DS_Dur_WS","CSCI","Threshold75",0.92,100,NA,"High"
"698",201091,"Q99","CSCI","Threshold50",0.92,100,NA,"High"
"699",201091,"Q99","CSCI","Threshold75",0.92,100,NA,"High"
"700",201091,"SP_Dur","ASCI","Threshold25",0.75,66.6666666666667,33.3333333333333,"High"
"701",201091,"SP_Dur","ASCI","Threshold25",0.86,66.6666666666667,33.3333333333333,"High"
"702",201091,"SP_Dur","ASCI","Threshold25",0.94,66.6666666666667,33.3333333333333,"High"
"703",201091,"SP_Dur","ASCI","Threshold50",0.75,50,50,"Uncertain"
"704",201091,"SP_Dur","ASCI","Threshold50",0.86,50,50,"Uncertain"
"705",201091,"SP_Dur","ASCI","Threshold50",0.94,50,50,"Uncertain"
"706",201091,"SP_Dur","ASCI","Threshold75",0.75,40,60,"Low"
"707",201091,"SP_Dur","ASCI","Threshold75",0.86,33.3333333333333,66.6666666666667,"Low"
"708",201091,"SP_Dur","ASCI","Threshold75",0.94,33.3333333333333,66.6666666666667,"Low"
"709",201091,"SP_Tim","CSCI","Threshold25",0.79,100,NA,"High"
"710",201091,"SP_Tim","CSCI","Threshold25",0.92,100,NA,"High"
"711",201091,"SP_Tim","CSCI","Threshold50",0.63,100,NA,"High"
"712",201091,"SP_Tim","CSCI","Threshold50",0.79,100,NA,"High"
"713",201091,"SP_Tim","CSCI","Threshold50",0.92,100,NA,"High"
"714",201091,"SP_Tim","CSCI","Threshold75",0.63,100,NA,"High"
"715",201091,"SP_Tim","CSCI","Threshold75",0.79,100,NA,"High"
"716",201091,"SP_Tim","CSCI","Threshold75",0.92,100,NA,"High"
"717",201100,"DS_Dur_WS","ASCI","Threshold25",0.94,100,NA,"High"
"718",201100,"DS_Dur_WS","ASCI","Threshold50",0.75,100,NA,"High"
"719",201100,"DS_Dur_WS","ASCI","Threshold50",0.86,100,NA,"High"
"720",201100,"DS_Dur_WS","ASCI","Threshold50",0.94,100,NA,"High"
"721",201100,"DS_Dur_WS","ASCI","Threshold75",0.75,50,50,"Uncertain"
"722",201100,"DS_Dur_WS","ASCI","Threshold75",0.86,60,40,"High"
"723",201100,"DS_Dur_WS","ASCI","Threshold75",0.94,75,25,"High"
"724",201100,"DS_Dur_WS","CSCI","Threshold25",0.79,100,NA,"High"
"725",201100,"DS_Dur_WS","CSCI","Threshold25",0.92,100,NA,"High"
"726",201100,"DS_Dur_WS","CSCI","Threshold50",0.79,66.6666666666667,33.3333333333333,"High"
"727",201100,"DS_Dur_WS","CSCI","Threshold50",0.92,85.7142857142857,14.2857142857143,"High"
"728",201100,"DS_Dur_WS","CSCI","Threshold75",0.63,50,50,"Uncertain"
"729",201100,"DS_Dur_WS","CSCI","Threshold75",0.79,75,25,"High"
"730",201100,"DS_Dur_WS","CSCI","Threshold75",0.92,75,25,"High"
"731",201100,"Q99","ASCI","Threshold25",0.94,100,NA,"High"
"732",201100,"Q99","ASCI","Threshold50",0.94,100,NA,"High"
"733",201100,"Q99","ASCI","Threshold75",0.75,100,NA,"High"
"734",201100,"Q99","ASCI","Threshold75",0.86,100,NA,"High"
"735",201100,"Q99","ASCI","Threshold75",0.94,100,NA,"High"
"736",201100,"Q99","CSCI","Threshold25",0.92,100,NA,"High"
"737",201100,"Q99","CSCI","Threshold50",0.79,100,NA,"High"
"738",201100,"Q99","CSCI","Threshold50",0.92,100,NA,"High"
"739",201100,"Q99","CSCI","Threshold75",0.79,100,NA,"High"
"740",201100,"Q99","CSCI","Threshold75",0.92,100,NA,"High"
"741",201100,"SP_Dur","ASCI","Threshold25",0.75,40,60,"Low"
"742",201100,"SP_Dur","ASCI","Threshold25",0.86,25,75,"Low"
"743",201100,"SP_Dur","ASCI","Threshold25",0.94,22.2222222222222,77.7777777777778,"Low"
"744",201100,"SP_Dur","ASCI","Threshold50",0.75,18.1818181818182,81.8181818181818,"Low"
"745",201100,"SP_Dur","ASCI","Threshold50",0.86,18.75,81.25,"Low"
"746",201100,"SP_Dur","ASCI","Threshold50",0.94,17.6470588235294,82.3529411764706,"Low"
"747",201100,"SP_Dur","ASCI","Threshold75",0.75,15.7894736842105,84.2105263157895,"Low"
"748",201100,"SP_Dur","ASCI","Threshold75",0.86,15,85,"Low"
"749",201100,"SP_Dur","ASCI","Threshold75",0.94,15,85,"Low"
"750",201100,"SP_Tim","CSCI","Threshold25",0.63,100,NA,"High"
"751",201100,"SP_Tim","CSCI","Threshold25",0.79,100,NA,"High"
"752",201100,"SP_Tim","CSCI","Threshold25",0.92,100,NA,"High"
"753",201100,"SP_Tim","CSCI","Threshold50",0.63,100,NA,"High"
"754",201100,"SP_Tim","CSCI","Threshold50",0.79,100,NA,"High"
"755",201100,"SP_Tim","CSCI","Threshold50",0.92,100,NA,"High"
"756",201100,"SP_Tim","CSCI","Threshold75",0.63,100,NA,"High"
"757",201100,"SP_Tim","CSCI","Threshold75",0.79,90.9090909090909,9.09090909090909,"High"
"758",201100,"SP_Tim","CSCI","Threshold75",0.92,91.6666666666667,8.33333333333333,"High"
"759",203010,"DS_Dur_WS","ASCI","Threshold25",0.94,100,NA,"High"
"760",203010,"DS_Dur_WS","ASCI","Threshold50",0.94,100,NA,"High"
"761",203010,"DS_Dur_WS","ASCI","Threshold75",0.75,100,NA,"High"
"762",203010,"DS_Dur_WS","ASCI","Threshold75",0.86,100,NA,"High"
"763",203010,"DS_Dur_WS","ASCI","Threshold75",0.94,100,NA,"High"
"764",203010,"DS_Dur_WS","CSCI","Threshold25",0.92,100,NA,"High"
"765",203010,"DS_Dur_WS","CSCI","Threshold50",0.79,100,NA,"High"
"766",203010,"DS_Dur_WS","CSCI","Threshold50",0.92,100,NA,"High"
"767",203010,"DS_Dur_WS","CSCI","Threshold75",0.79,100,NA,"High"
"768",203010,"DS_Dur_WS","CSCI","Threshold75",0.92,100,NA,"High"
"769",203010,"Q99","ASCI","Threshold25",0.94,100,NA,"High"
"770",203010,"Q99","ASCI","Threshold50",0.94,100,NA,"High"
"771",203010,"Q99","ASCI","Threshold75",0.94,100,NA,"High"
"772",203010,"Q99","CSCI","Threshold25",0.92,100,NA,"High"
"773",203010,"Q99","CSCI","Threshold50",0.92,100,NA,"High"
"774",203010,"Q99","CSCI","Threshold75",0.92,100,NA,"High"
"775",203010,"SP_Dur","ASCI","Threshold25",0.75,33.3333333333333,66.6666666666667,"Low"
"776",203010,"SP_Dur","ASCI","Threshold25",0.86,20,80,"Low"
"777",203010,"SP_Dur","ASCI","Threshold25",0.94,16.6666666666667,83.3333333333333,"Low"
"778",203010,"SP_Dur","ASCI","Threshold50",0.75,16.6666666666667,83.3333333333333,"Low"
"779",203010,"SP_Dur","ASCI","Threshold50",0.86,25,75,"Low"
"780",203010,"SP_Dur","ASCI","Threshold50",0.94,22.2222222222222,77.7777777777778,"Low"
"781",203010,"SP_Dur","ASCI","Threshold75",0.75,22.2222222222222,77.7777777777778,"Low"
"782",203010,"SP_Dur","ASCI","Threshold75",0.86,20,80,"Low"
"783",203010,"SP_Dur","ASCI","Threshold75",0.94,18.1818181818182,81.8181818181818,"Low"
"784",203010,"SP_Tim","CSCI","Threshold25",0.63,100,NA,"High"
"785",203010,"SP_Tim","CSCI","Threshold25",0.79,100,NA,"High"
"786",203010,"SP_Tim","CSCI","Threshold25",0.92,100,NA,"High"
"787",203010,"SP_Tim","CSCI","Threshold50",0.63,100,NA,"High"
"788",203010,"SP_Tim","CSCI","Threshold50",0.79,100,NA,"High"
"789",203010,"SP_Tim","CSCI","Threshold50",0.92,100,NA,"High"
"790",203010,"SP_Tim","CSCI","Threshold75",0.63,100,NA,"High"
"791",203010,"SP_Tim","CSCI","Threshold75",0.79,100,NA,"High"
"792",203010,"SP_Tim","CSCI","Threshold75",0.92,100,NA,"High"
"793",204010,"DS_Dur_WS","ASCI","Threshold25",0.75,100,NA,"High"
"794",204010,"DS_Dur_WS","ASCI","Threshold25",0.86,100,NA,"High"
"795",204010,"DS_Dur_WS","ASCI","Threshold25",0.94,100,NA,"High"
"796",204010,"DS_Dur_WS","ASCI","Threshold50",0.75,100,NA,"High"
"797",204010,"DS_Dur_WS","ASCI","Threshold50",0.86,100,NA,"High"
"798",204010,"DS_Dur_WS","ASCI","Threshold50",0.94,100,NA,"High"
"799",204010,"DS_Dur_WS","ASCI","Threshold75",0.75,100,NA,"High"
"800",204010,"DS_Dur_WS","ASCI","Threshold75",0.86,100,NA,"High"
"801",204010,"DS_Dur_WS","ASCI","Threshold75",0.94,100,NA,"High"
"802",204010,"DS_Dur_WS","CSCI","Threshold25",0.63,100,NA,"High"
"803",204010,"DS_Dur_WS","CSCI","Threshold25",0.79,100,NA,"High"
"804",204010,"DS_Dur_WS","CSCI","Threshold25",0.92,100,NA,"High"
"805",204010,"DS_Dur_WS","CSCI","Threshold50",0.63,100,NA,"High"
"806",204010,"DS_Dur_WS","CSCI","Threshold50",0.79,100,NA,"High"
"807",204010,"DS_Dur_WS","CSCI","Threshold50",0.92,100,NA,"High"
"808",204010,"DS_Dur_WS","CSCI","Threshold75",0.63,100,NA,"High"
"809",204010,"DS_Dur_WS","CSCI","Threshold75",0.79,90,10,"High"
"810",204010,"DS_Dur_WS","CSCI","Threshold75",0.92,90.9090909090909,9.09090909090909,"High"
"811",204010,"Q99","ASCI","Threshold25",0.94,100,NA,"High"
"812",204010,"Q99","ASCI","Threshold50",0.94,100,NA,"High"
"813",204010,"Q99","ASCI","Threshold75",0.94,100,NA,"High"
"814",204010,"Q99","CSCI","Threshold25",0.92,100,NA,"High"
"815",204010,"Q99","CSCI","Threshold50",0.92,100,NA,"High"
"816",204010,"Q99","CSCI","Threshold75",0.79,100,NA,"High"
"817",204010,"Q99","CSCI","Threshold75",0.92,100,NA,"High"
"818",204010,"SP_Dur","ASCI","Threshold25",0.75,11.1111111111111,88.8888888888889,"Low"
"819",204010,"SP_Dur","ASCI","Threshold25",0.86,8.33333333333333,91.6666666666667,"Low"
"820",204010,"SP_Dur","ASCI","Threshold25",0.94,6.25,93.75,"Low"
"821",204010,"SP_Dur","ASCI","Threshold50",0.75,6.25,93.75,"Low"
"822",204010,"SP_Dur","ASCI","Threshold50",0.86,10,90,"Low"
"823",204010,"SP_Dur","ASCI","Threshold50",0.94,9.52380952380952,90.4761904761905,"Low"
"824",204010,"SP_Dur","ASCI","Threshold75",0.75,8.69565217391304,91.304347826087,"Low"
"825",204010,"SP_Dur","ASCI","Threshold75",0.86,8.33333333333333,91.6666666666667,"Low"
"826",204010,"SP_Dur","ASCI","Threshold75",0.94,8.33333333333333,91.6666666666667,"Low"
"827",204010,"SP_Tim","CSCI","Threshold25",0.63,100,NA,"High"
"828",204010,"SP_Tim","CSCI","Threshold25",0.79,100,NA,"High"
"829",204010,"SP_Tim","CSCI","Threshold25",0.92,100,NA,"High"
"830",204010,"SP_Tim","CSCI","Threshold50",0.63,100,NA,"High"
"831",204010,"SP_Tim","CSCI","Threshold50",0.79,100,NA,"High"
"832",204010,"SP_Tim","CSCI","Threshold50",0.92,100,NA,"High"
"833",204010,"SP_Tim","CSCI","Threshold75",0.63,100,NA,"High"
"834",204010,"SP_Tim","CSCI","Threshold75",0.79,100,NA,"High"
"835",204010,"SP_Tim","CSCI","Threshold75",0.92,100,NA,"High"
"836",205010,"DS_Dur_WS","ASCI","Threshold25",0.94,100,NA,"High"
"837",205010,"DS_Dur_WS","ASCI","Threshold50",0.75,100,NA,"High"
"838",205010,"DS_Dur_WS","ASCI","Threshold50",0.86,100,NA,"High"
"839",205010,"DS_Dur_WS","ASCI","Threshold50",0.94,100,NA,"High"
"840",205010,"DS_Dur_WS","ASCI","Threshold75",0.75,100,NA,"High"
"841",205010,"DS_Dur_WS","ASCI","Threshold75",0.86,100,NA,"High"
"842",205010,"DS_Dur_WS","ASCI","Threshold75",0.94,100,NA,"High"
"843",205010,"DS_Dur_WS","CSCI","Threshold25",0.79,100,NA,"High"
"844",205010,"DS_Dur_WS","CSCI","Threshold25",0.92,100,NA,"High"
"845",205010,"DS_Dur_WS","CSCI","Threshold50",0.79,100,NA,"High"
"846",205010,"DS_Dur_WS","CSCI","Threshold50",0.92,100,NA,"High"
"847",205010,"DS_Dur_WS","CSCI","Threshold75",0.63,100,NA,"High"
"848",205010,"DS_Dur_WS","CSCI","Threshold75",0.79,100,NA,"High"
"849",205010,"DS_Dur_WS","CSCI","Threshold75",0.92,50,50,"Uncertain"
"850",205010,"Q99","ASCI","Threshold50",0.94,100,NA,"High"
"851",205010,"Q99","ASCI","Threshold75",0.94,100,NA,"High"
"852",205010,"Q99","CSCI","Threshold25",0.92,100,NA,"High"
"853",205010,"Q99","CSCI","Threshold50",0.92,100,NA,"High"
"854",205010,"Q99","CSCI","Threshold75",0.92,100,NA,"High"
"855",205010,"SP_Dur","ASCI","Threshold25",0.75,60,40,"High"
"856",205010,"SP_Dur","ASCI","Threshold25",0.86,60,40,"High"
"857",205010,"SP_Dur","ASCI","Threshold25",0.94,60,40,"High"
"858",205010,"SP_Dur","ASCI","Threshold50",0.75,60,40,"High"
"859",205010,"SP_Dur","ASCI","Threshold50",0.86,50,50,"Uncertain"
"860",205010,"SP_Dur","ASCI","Threshold50",0.94,50,50,"Uncertain"
"861",205010,"SP_Dur","ASCI","Threshold75",0.75,50,50,"Uncertain"
"862",205010,"SP_Dur","ASCI","Threshold75",0.86,50,50,"Uncertain"
"863",205010,"SP_Dur","ASCI","Threshold75",0.94,50,50,"Uncertain"
"864",205010,"SP_Tim","CSCI","Threshold25",0.79,100,NA,"High"
"865",205010,"SP_Tim","CSCI","Threshold25",0.92,100,NA,"High"
"866",205010,"SP_Tim","CSCI","Threshold50",0.79,100,NA,"High"
"867",205010,"SP_Tim","CSCI","Threshold50",0.92,100,NA,"High"
"868",205010,"SP_Tim","CSCI","Threshold75",0.63,100,NA,"High"
"869",205010,"SP_Tim","CSCI","Threshold75",0.79,100,NA,"High"
"870",205010,"SP_Tim","CSCI","Threshold75",0.92,100,NA,"High"
"871",207010,"DS_Dur_WS","ASCI","Threshold25",0.86,100,NA,"High"
"872",207010,"DS_Dur_WS","ASCI","Threshold25",0.94,100,NA,"High"
"873",207010,"DS_Dur_WS","ASCI","Threshold50",0.75,100,NA,"High"
"874",207010,"DS_Dur_WS","ASCI","Threshold50",0.86,100,NA,"High"
"875",207010,"DS_Dur_WS","ASCI","Threshold50",0.94,100,NA,"High"
"876",207010,"DS_Dur_WS","ASCI","Threshold75",0.75,100,NA,"High"
"877",207010,"DS_Dur_WS","ASCI","Threshold75",0.86,100,NA,"High"
"878",207010,"DS_Dur_WS","ASCI","Threshold75",0.94,100,NA,"High"
"879",207010,"DS_Dur_WS","CSCI","Threshold25",0.79,100,NA,"High"
"880",207010,"DS_Dur_WS","CSCI","Threshold25",0.92,100,NA,"High"
"881",207010,"DS_Dur_WS","CSCI","Threshold50",0.79,100,NA,"High"
"882",207010,"DS_Dur_WS","CSCI","Threshold50",0.92,100,NA,"High"
"883",207010,"DS_Dur_WS","CSCI","Threshold75",0.63,100,NA,"High"
"884",207010,"DS_Dur_WS","CSCI","Threshold75",0.79,100,NA,"High"
"885",207010,"DS_Dur_WS","CSCI","Threshold75",0.92,100,NA,"High"
"886",207010,"Q99","ASCI","Threshold50",0.94,100,NA,"High"
"887",207010,"Q99","ASCI","Threshold75",0.94,100,NA,"High"
"888",207010,"Q99","CSCI","Threshold25",0.92,100,NA,"High"
"889",207010,"Q99","CSCI","Threshold50",0.92,100,NA,"High"
"890",207010,"Q99","CSCI","Threshold75",0.92,100,NA,"High"
"891",207010,"SP_Dur","ASCI","Threshold25",0.75,100,NA,"High"
"892",207010,"SP_Dur","ASCI","Threshold25",0.86,66.6666666666667,33.3333333333333,"High"
"893",207010,"SP_Dur","ASCI","Threshold25",0.94,75,25,"High"
"894",207010,"SP_Dur","ASCI","Threshold50",0.75,75,25,"High"
"895",207010,"SP_Dur","ASCI","Threshold50",0.86,60,40,"High"
"896",207010,"SP_Dur","ASCI","Threshold50",0.94,57.1428571428571,42.8571428571429,"Uncertain"
"897",207010,"SP_Dur","ASCI","Threshold75",0.75,44.4444444444444,55.5555555555556,"Uncertain"
"898",207010,"SP_Dur","ASCI","Threshold75",0.86,44.4444444444444,55.5555555555556,"Uncertain"
"899",207010,"SP_Dur","ASCI","Threshold75",0.94,44.4444444444444,55.5555555555556,"Uncertain"
"900",207010,"SP_Tim","CSCI","Threshold25",0.79,100,NA,"High"
"901",207010,"SP_Tim","CSCI","Threshold25",0.92,100,NA,"High"
"902",207010,"SP_Tim","CSCI","Threshold50",0.79,100,NA,"High"
"903",207010,"SP_Tim","CSCI","Threshold50",0.92,100,NA,"High"
"904",207010,"SP_Tim","CSCI","Threshold75",0.63,100,NA,"High"
"905",207010,"SP_Tim","CSCI","Threshold75",0.79,50,50,"Uncertain"
"906",207010,"SP_Tim","CSCI","Threshold75",0.92,50,50,"Uncertain"
"907",301010,"DS_Dur_WS","ASCI","Threshold25",0.94,100,NA,"High"
"908",301010,"DS_Dur_WS","ASCI","Threshold50",0.75,NA,100,"Low"
"909",301010,"DS_Dur_WS","ASCI","Threshold50",0.86,NA,100,"Low"
"910",301010,"DS_Dur_WS","ASCI","Threshold50",0.94,66.6666666666667,33.3333333333333,"High"
"911",301010,"DS_Dur_WS","ASCI","Threshold75",0.75,50,50,"Uncertain"
"912",301010,"DS_Dur_WS","ASCI","Threshold75",0.86,66.6666666666667,33.3333333333333,"High"
"913",301010,"DS_Dur_WS","ASCI","Threshold75",0.94,66.6666666666667,33.3333333333333,"High"
"914",301010,"DS_Dur_WS","CSCI","Threshold25",0.92,66.6666666666667,33.3333333333333,"High"
"915",301010,"DS_Dur_WS","CSCI","Threshold50",0.63,NA,100,"Low"
"916",301010,"DS_Dur_WS","CSCI","Threshold50",0.79,50,50,"Uncertain"
"917",301010,"DS_Dur_WS","CSCI","Threshold50",0.92,66.6666666666667,33.3333333333333,"High"
"918",301010,"DS_Dur_WS","CSCI","Threshold75",0.63,NA,100,"Low"
"919",301010,"DS_Dur_WS","CSCI","Threshold75",0.79,66.6666666666667,33.3333333333333,"High"
"920",301010,"DS_Dur_WS","CSCI","Threshold75",0.92,66.6666666666667,33.3333333333333,"High"
"921",301010,"Q99","ASCI","Threshold25",0.94,100,NA,"High"
"922",301010,"Q99","ASCI","Threshold50",0.94,100,NA,"High"
"923",301010,"Q99","ASCI","Threshold75",0.94,100,NA,"High"
"924",301010,"Q99","CSCI","Threshold25",0.92,100,NA,"High"
"925",301010,"Q99","CSCI","Threshold50",0.92,100,NA,"High"
"926",301010,"Q99","CSCI","Threshold75",0.79,100,NA,"High"
"927",301010,"Q99","CSCI","Threshold75",0.92,100,NA,"High"
"928",301010,"SP_Dur","ASCI","Threshold25",0.75,25,75,"Low"
"929",301010,"SP_Dur","ASCI","Threshold25",0.86,33.3333333333333,66.6666666666667,"Low"
"930",301010,"SP_Dur","ASCI","Threshold25",0.94,42.8571428571429,57.1428571428571,"Uncertain"
"931",301010,"SP_Dur","ASCI","Threshold50",0.75,37.5,62.5,"Low"
"932",301010,"SP_Dur","ASCI","Threshold50",0.86,37.5,62.5,"Low"
"933",301010,"SP_Dur","ASCI","Threshold50",0.94,37.5,62.5,"Low"
"934",301010,"SP_Dur","ASCI","Threshold75",0.75,33.3333333333333,66.6666666666667,"Low"
"935",301010,"SP_Dur","ASCI","Threshold75",0.86,33.3333333333333,66.6666666666667,"Low"
"936",301010,"SP_Dur","ASCI","Threshold75",0.94,33.3333333333333,66.6666666666667,"Low"
"937",301010,"SP_Tim","CSCI","Threshold25",0.63,100,NA,"High"
"938",301010,"SP_Tim","CSCI","Threshold25",0.79,100,NA,"High"
"939",301010,"SP_Tim","CSCI","Threshold25",0.92,100,NA,"High"
"940",301010,"SP_Tim","CSCI","Threshold50",0.63,100,NA,"High"
"941",301010,"SP_Tim","CSCI","Threshold50",0.79,100,NA,"High"
"942",301010,"SP_Tim","CSCI","Threshold50",0.92,100,NA,"High"
"943",301010,"SP_Tim","CSCI","Threshold75",0.63,100,NA,"High"
"944",301010,"SP_Tim","CSCI","Threshold75",0.79,100,NA,"High"
"945",301010,"SP_Tim","CSCI","Threshold75",0.92,100,NA,"High"
"946",301011,"DS_Dur_WS","ASCI","Threshold25",0.94,100,NA,"High"
"947",301011,"DS_Dur_WS","ASCI","Threshold50",0.94,100,NA,"High"
"948",301011,"DS_Dur_WS","ASCI","Threshold75",0.75,100,NA,"High"
"949",301011,"DS_Dur_WS","ASCI","Threshold75",0.86,100,NA,"High"
"950",301011,"DS_Dur_WS","ASCI","Threshold75",0.94,100,NA,"High"
"951",301011,"DS_Dur_WS","CSCI","Threshold25",0.92,100,NA,"High"
"952",301011,"DS_Dur_WS","CSCI","Threshold50",0.79,100,NA,"High"
"953",301011,"DS_Dur_WS","CSCI","Threshold50",0.92,100,NA,"High"
"954",301011,"DS_Dur_WS","CSCI","Threshold75",0.79,100,NA,"High"
"955",301011,"DS_Dur_WS","CSCI","Threshold75",0.92,100,NA,"High"
"956",301011,"Q99","ASCI","Threshold75",0.94,100,NA,"High"
"957",301011,"Q99","CSCI","Threshold25",0.92,100,NA,"High"
"958",301011,"Q99","CSCI","Threshold50",0.92,100,NA,"High"
"959",301011,"Q99","CSCI","Threshold75",0.92,100,NA,"High"
"960",301011,"SP_Dur","ASCI","Threshold25",0.75,100,NA,"High"
"961",301011,"SP_Dur","ASCI","Threshold25",0.86,100,NA,"High"
"962",301011,"SP_Dur","ASCI","Threshold25",0.94,50,50,"Uncertain"
"963",301011,"SP_Dur","ASCI","Threshold50",0.75,50,50,"Uncertain"
"964",301011,"SP_Dur","ASCI","Threshold50",0.86,25,75,"Low"
"965",301011,"SP_Dur","ASCI","Threshold50",0.94,25,75,"Low"
"966",301011,"SP_Dur","ASCI","Threshold75",0.75,25,75,"Low"
"967",301011,"SP_Dur","ASCI","Threshold75",0.86,20,80,"Low"
"968",301011,"SP_Dur","ASCI","Threshold75",0.94,20,80,"Low"
"969",301011,"SP_Tim","CSCI","Threshold25",0.79,100,NA,"High"
"970",301011,"SP_Tim","CSCI","Threshold25",0.92,100,NA,"High"
"971",301011,"SP_Tim","CSCI","Threshold50",0.63,100,NA,"High"
"972",301011,"SP_Tim","CSCI","Threshold50",0.79,100,NA,"High"
"973",301011,"SP_Tim","CSCI","Threshold50",0.92,100,NA,"High"
"974",301011,"SP_Tim","CSCI","Threshold75",0.63,100,NA,"High"
"975",301011,"SP_Tim","CSCI","Threshold75",0.79,100,NA,"High"
"976",301011,"SP_Tim","CSCI","Threshold75",0.92,100,NA,"High"
"977",301020,"DS_Dur_WS","ASCI","Threshold75",0.75,NA,100,"Low"
"978",301020,"DS_Dur_WS","ASCI","Threshold75",0.86,NA,100,"Low"
"979",301020,"DS_Dur_WS","ASCI","Threshold75",0.94,50,50,"Uncertain"
"980",301020,"DS_Dur_WS","CSCI","Threshold25",0.92,100,NA,"High"
"981",301020,"DS_Dur_WS","CSCI","Threshold50",0.92,50,50,"Uncertain"
"982",301020,"DS_Dur_WS","CSCI","Threshold75",0.63,NA,100,"Low"
"983",301020,"DS_Dur_WS","CSCI","Threshold75",0.79,NA,100,"Low"
"984",301020,"DS_Dur_WS","CSCI","Threshold75",0.92,66.6666666666667,33.3333333333333,"High"
"985",301020,"Q99","ASCI","Threshold50",0.94,100,NA,"High"
"986",301020,"Q99","ASCI","Threshold75",0.94,100,NA,"High"
"987",301020,"Q99","CSCI","Threshold25",0.92,100,NA,"High"
"988",301020,"Q99","CSCI","Threshold50",0.92,100,NA,"High"
"989",301020,"Q99","CSCI","Threshold75",0.92,100,NA,"High"
"990",301020,"SP_Dur","ASCI","Threshold25",0.75,100,NA,"High"
"991",301020,"SP_Dur","ASCI","Threshold25",0.86,100,NA,"High"
"992",301020,"SP_Dur","ASCI","Threshold25",0.94,100,NA,"High"
"993",301020,"SP_Dur","ASCI","Threshold50",0.75,100,NA,"High"
"994",301020,"SP_Dur","ASCI","Threshold50",0.86,100,NA,"High"
"995",301020,"SP_Dur","ASCI","Threshold50",0.94,60,40,"High"
"996",301020,"SP_Dur","ASCI","Threshold75",0.75,60,40,"High"
"997",301020,"SP_Dur","ASCI","Threshold75",0.86,60,40,"High"
"998",301020,"SP_Dur","ASCI","Threshold75",0.94,60,40,"High"
"999",301020,"SP_Tim","CSCI","Threshold25",0.79,100,NA,"High"
"1000",301020,"SP_Tim","CSCI","Threshold25",0.92,100,NA,"High"
"1001",301020,"SP_Tim","CSCI","Threshold50",0.79,100,NA,"High"
"1002",301020,"SP_Tim","CSCI","Threshold50",0.92,100,NA,"High"
"1003",301020,"SP_Tim","CSCI","Threshold75",0.63,100,NA,"High"
"1004",301020,"SP_Tim","CSCI","Threshold75",0.79,100,NA,"High"
"1005",301020,"SP_Tim","CSCI","Threshold75",0.92,100,NA,"High"
"1006",301030,"DS_Dur_WS","ASCI","Threshold75",0.75,NA,100,"Low"
"1007",301030,"DS_Dur_WS","ASCI","Threshold75",0.86,NA,100,"Low"
"1008",301030,"DS_Dur_WS","ASCI","Threshold75",0.94,NA,100,"Low"
"1009",301030,"DS_Dur_WS","CSCI","Threshold50",0.92,NA,100,"Low"
"1010",301030,"DS_Dur_WS","CSCI","Threshold75",0.63,NA,100,"Low"
"1011",301030,"DS_Dur_WS","CSCI","Threshold75",0.79,NA,100,"Low"
"1012",301030,"DS_Dur_WS","CSCI","Threshold75",0.92,NA,100,"Low"
"1013",301030,"Q99","ASCI","Threshold50",0.94,100,NA,"High"
"1014",301030,"Q99","ASCI","Threshold75",0.94,100,NA,"High"
"1015",301030,"Q99","CSCI","Threshold25",0.92,100,NA,"High"
"1016",301030,"Q99","CSCI","Threshold50",0.92,100,NA,"High"
"1017",301030,"Q99","CSCI","Threshold75",0.92,100,NA,"High"
"1018",301030,"SP_Dur","ASCI","Threshold25",0.75,100,NA,"High"
"1019",301030,"SP_Dur","ASCI","Threshold25",0.86,100,NA,"High"
"1020",301030,"SP_Dur","ASCI","Threshold25",0.94,100,NA,"High"
